step,host,alg,-t,t,-mr,mr,-ma,ma,-mp,mp,-p,-k,k,-i,i,-d,d,-rq,rq,-rqsize,rqsize,-nwork,nwork,-nrq,nrq,-seqwidth,seqwidth,-trial,trial,-pinning,pinning,-data,total insert succ,total erase succ,throughput,incl. queries,elapsed milliseconds,tree,footprint after prefilling,footprint at the end,footprint peak in prefill,footprint peak overall,MILLIS_TO_RUN,INS,DEL,MAXKEY,WORK_THREADS,RECLAIM_TYPE,ALLOC_TYPE,POOL_TYPE,WIDTH_SEQ,THREAD_BINDING,PREFILL,PAPI_L1_DCM,PAPI_L2_TCM,PAPI_L3_TCM,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_TOT_INS,allocated~5,deallocated~2,recycled~2,pool~2,reclaim~2,total fast htm commit~2,total fast htm abort~2,total fallback commit~2,total fallback abort~2,seconds global lock is held~2,obj1type,obj1size,obj1allocated,obj2type,obj2size,obj2allocated,filename,cmd,machine
step1918,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,89,-nrq,1,-seqwidth,48,-trial,0,-pinning,ZYRA_SCATTER,data,47432762,47429978,9486274,94744639,10000,,,,,,10000,51458,5,100000,89,debra,new,none,,7,1,,26.5851,1.43832,2497.11,,1458,,,,,,1119430 ,950964194 ,575953 ,50451 ,0 ,,,,,,,"step1918.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 89 -nrq 1 >> output.zyra.dsbench/step1918.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1091,zyra,dsbench_tl2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,53,-nrq,1,-seqwidth,48,-trial,1,-pinning,ZYRA_CLUSTER,data,,,0,38352368,10000,,,,,,10000,04938.8,0,10000,53,debra,new,none,,8,1,,3.20466,0.142148,3290.08,,4938.8,,,,,,,,,,,,,,,,,"step1091.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.53.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 53 -nrq 1 >> output.zyra.dsbench/step1091.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.53.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1919,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,89,-nrq,1,-seqwidth,48,-trial,1,-pinning,ZYRA_SCATTER,data,45619511,45618488,9123799,91141318,10000,,,,,,10000,51520.69,5,100000,89,debra,new,none,,7,1,,26.1318,1.45475,2592.58,,1520.69,,,,,,1468534 ,914207309 ,541723 ,45139 ,0 ,,,,,,,"step1919.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 89 -nrq 1 >> output.zyra.dsbench/step1919.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step191,zyra,dsbench_tl2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,107,-nrq,1,-seqwidth,48,-trial,1,-pinning,ZYRA_CLUSTER,data,,,0,78297695,10000,,,,,,10000,04359.98,0,100000,107,debra,new,none,,8,1,,20.4543,0.121422,3301.18,,4359.98,,,,,,,,,,,,,,,,,"step191.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 107 -nrq 1 >> output.zyra.dsbench/step191.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1920,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,89,-nrq,1,-seqwidth,48,-trial,2,-pinning,ZYRA_SCATTER,data,45761973,45769911,9153188,91428192,10000,,,,,,10000,51563.89,5,100000,89,debra,new,none,,7,1,,26.3931,1.45714,2586.85,,1563.89,,,,,,1635214 ,916657714 ,562966 ,48343 ,0 ,,,,,,,"step1920.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 89 -nrq 1 >> output.zyra.dsbench/step1920.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1921,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,108,-nrq,0,-seqwidth,48,-trial,0,-pinning,ZYRA_SCATTER,data,,,,,,,,,,,10000,5,5,100000,108,debra,new,none,,7,1,,,,,,,,,,,,15801 ,7827626 ,46214 ,3101 ,0 ,,,,,,,"step1921.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 108 -nrq 0 >> output.zyra.dsbench/step1921.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1922,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,108,-nrq,0,-seqwidth,48,-trial,1,-pinning,ZYRA_SCATTER,data,53527114,53529226,10705634,106914407,10000,,,,,,10000,51361.04,5,100000,108,debra,new,none,,7,1,,23.8708,1.40701,2646.54,,1361.04,,,,,,207358214 ,893448419 ,635231 ,14975 ,0 ,,,,,,,"step1922.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 108 -nrq 0 >> output.zyra.dsbench/step1922.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1923,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,108,-nrq,0,-seqwidth,48,-trial,2,-pinning,ZYRA_SCATTER,data,53246866,53243481,10649034,106363548,10000,,,,,,10000,51337.05,5,100000,108,debra,new,none,,7,1,,23.4704,1.41335,2666.81,,1337.05,,,,,,210155765 ,891862664 ,628793 ,10843 ,0 ,,,,,,,"step1923.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 108 -nrq 0 >> output.zyra.dsbench/step1923.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1924,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,107,-nrq,1,-seqwidth,48,-trial,0,-pinning,ZYRA_SCATTER,data,51140012,51140977,10228098,102169941,10000,,,,,,10000,51559.05,5,100000,107,debra,new,none,,7,1,,26.1152,1.45085,2776.26,,1559.05,,,,,,323461 ,1026978340 ,630898 ,54661 ,0 ,,,,,,,"step1924.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 107 -nrq 1 >> output.zyra.dsbench/step1924.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1925,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,107,-nrq,1,-seqwidth,48,-trial,1,-pinning,ZYRA_SCATTER,data,50785367,50797773,10158314,101461444,10000,,,,,,10000,51505.99,5,100000,107,debra,new,none,,7,1,,25.8163,1.42777,2789.04,,1505.99,,,,,,297235 ,1019121975 ,608002 ,52180 ,0 ,,,,,,,"step1925.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 107 -nrq 1 >> output.zyra.dsbench/step1925.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1926,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,107,-nrq,1,-seqwidth,48,-trial,2,-pinning,ZYRA_SCATTER,data,51763453,51757998,10352145,103403039,10000,,,,,,10000,51523.73,5,100000,107,debra,new,none,,7,1,,26.9358,1.45442,2743.63,,1523.73,,,,,,257381 ,1038655389 ,645280 ,53183 ,0 ,,,,,,,"step1926.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 107 -nrq 1 >> output.zyra.dsbench/step1926.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1927,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,126,-nrq,0,-seqwidth,48,-trial,0,-pinning,ZYRA_SCATTER,data,58701987,58707327,11740931,117264703,10000,,,,,,10000,51399.91,5,100000,126,debra,new,none,,7,1,,23.7331,1.38063,2812.62,,1399.91,,,,,,187251041 ,1013861086 ,698177 ,16000 ,0 ,,,,,,,"step1927.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.126.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 126 -nrq 0 >> output.zyra.dsbench/step1927.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.126.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1092,zyra,dsbench_tl2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,53,-nrq,1,-seqwidth,48,-trial,2,-pinning,ZYRA_CLUSTER,data,,,0,41229494,10000,,,,,,10000,04768.14,0,10000,53,debra,new,none,,8,1,,3.27902,0.139998,3061.67,,4768.14,,,,,,,,,,,,,,,,,"step1092.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.53.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 53 -nrq 1 >> output.zyra.dsbench/step1092.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.53.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1928,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,126,-nrq,0,-seqwidth,48,-trial,1,-pinning,ZYRA_SCATTER,data,57329684,57314544,11464422,114526717,10000,,,,,,10000,51511.03,5,100000,126,debra,new,none,,7,1,,24.316,1.41125,2888.93,,1511.03,,,,,,136895939 ,1031603017 ,706805 ,21516 ,0 ,,,,,,,"step1928.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.126.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 126 -nrq 0 >> output.zyra.dsbench/step1928.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.126.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1929,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,126,-nrq,0,-seqwidth,48,-trial,2,-pinning,ZYRA_SCATTER,data,58146729,58126176,11627290,116114629,10000,,,,,,10000,51428.52,5,100000,126,debra,new,none,,7,1,,24.4432,1.39063,2848.82,,1428.52,,,,,,165462699 ,1022380232 ,720223 ,20802 ,0 ,,,,,,,"step1929.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.126.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 126 -nrq 0 >> output.zyra.dsbench/step1929.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.126.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step192,zyra,dsbench_tl2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,107,-nrq,1,-seqwidth,48,-trial,2,-pinning,ZYRA_CLUSTER,data,,,0,75446130,10000,,,,,,10000,04552.1,0,100000,107,debra,new,none,,8,1,,19.4095,0.126973,3429.74,,4552.1,,,,,,,,,,,,,,,,,"step192.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 107 -nrq 1 >> output.zyra.dsbench/step192.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1930,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,125,-nrq,1,-seqwidth,48,-trial,0,-pinning,ZYRA_SCATTER,data,57030056,57024691,11405474,113899337,10000,,,,,,10000,51487.56,5,100000,125,debra,new,none,,7,1,,26.3551,1.41569,2902,,1487.56,,,,,,299146 ,1146089733 ,701752 ,62200 ,0 ,,,,,,,"step1930.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.125.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 125 -nrq 1 >> output.zyra.dsbench/step1930.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.125.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1931,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,125,-nrq,1,-seqwidth,48,-trial,1,-pinning,ZYRA_SCATTER,data,53124252,53118519,10624277,106104058,10000,,,,,,10000,51648.73,5,100000,125,debra,new,none,,7,1,,26.7323,1.40341,3112.56,,1648.73,,,,,,902234 ,1066359644 ,645666 ,69555 ,0 ,,,,,,,"step1931.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.125.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 125 -nrq 1 >> output.zyra.dsbench/step1931.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.125.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1932,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,125,-nrq,1,-seqwidth,48,-trial,2,-pinning,ZYRA_SCATTER,data,57033591,57006075,11403966,113911111,10000,,,,,,10000,51526.51,5,100000,125,debra,new,none,,7,1,,26.0343,1.40861,2903,,1526.51,,,,,,955740 ,1145038562 ,695791 ,59668 ,0 ,,,,,,,"step1932.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.125.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 125 -nrq 1 >> output.zyra.dsbench/step1932.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.125.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1933,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,144,-nrq,0,-seqwidth,48,-trial,0,-pinning,ZYRA_SCATTER,data,63697515,63696795,12739431,127245048,10000,,,,,,10000,51374.26,5,100000,144,debra,new,none,,7,1,,24.3386,1.31871,2958.76,,1374.26,,,,,,177798624 ,1132075782 ,779215 ,26180 ,0 ,,,,,,,"step1933.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.144.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 144 -nrq 0 >> output.zyra.dsbench/step1933.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.144.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1934,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,144,-nrq,0,-seqwidth,48,-trial,1,-pinning,ZYRA_SCATTER,data,63301440,63326163,12662760,126478609,10000,,,,,,10000,51412.51,5,100000,144,debra,new,none,,7,1,,24.5341,1.30924,2982.27,,1412.51,,,,,,181239038 ,1112374483 ,778822 ,24590 ,0 ,,,,,,,"step1934.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.144.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 144 -nrq 0 >> output.zyra.dsbench/step1934.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.144.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out",zyra
