step,host,alg,#NAME?,t,#NAME?,mr,#NAME?,ma,#NAME?,mp,#NAME?,#NAME?,k,#NAME?,i,#NAME?,d,#NAME?,rq,#NAME?,rqsize,#NAME?,nwork,#NAME?,nrq,#NAME?,seqwidth,#NAME?,trial,#NAME?,pinning,#NAME?,total insert succ,total erase succ,throughput,incl. queries,elapsed milliseconds,tree,footprint after prefilling,footprint at the end,footprint peak in prefill,footprint peak overall,MILLIS_TO_RUN,INS,DEL,MAXKEY,WORK_THREADS,RECLAIM_TYPE,ALLOC_TYPE,POOL_TYPE,WIDTH_SEQ,THREAD_BINDING,PREFILL,PAPI_L1_DCM,PAPI_L2_TCM,PAPI_L3_TCM,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_TOT_INS,allocated~5,deallocated~2,recycled~2,pool~2,reclaim~2,total fast htm commit~2,total fast htm abort~2,total fallback commit~2,total fallback abort~2,seconds global lock is held~2,obj1type,obj1size,obj1allocated,obj2type,obj2size,obj2allocated,filename,cmd,machine
step2061,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,53,#NAME?,1,#NAME?,48,#NAME?,2,#NAME?,ZYRA_SCATTER,data,13989413,13987458,2797687,27941892,10000,,,,,,10000,54201.91,5,100000,53,debra,new,none,,8,1,,23.1016,0.736349,4868.8,,4201.91,,,,,,,,,,,,,,,,,step2061.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.53.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 53 -nrq 1 >> output.zyra.dsbench/step2061.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.53.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step1105,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,10000,#NAME?,0,#NAME?,0,#NAME?,0,#NAME?,256,#NAME?,108,#NAME?,0,#NAME?,48,#NAME?,0,#NAME?,ZYRA_CLUSTER,data,,,0,104975799,10000,,,,,,10000,2647.62,0,10000,108,debra,new,none,,8,1,,5.03868,0.903475,2473.2,,2647.62,,,,,,,,,,,,,,,,,step1105.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 108 -nrq 0 >> output.zyra.dsbench/step1105.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step2062,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,72,#NAME?,0,#NAME?,48,#NAME?,0,#NAME?,ZYRA_SCATTER,data,17876530,17875676,3575220,35705556,10000,,,,,,10000,53355.37,5,100000,72,debra,new,none,,8,1,,22.4937,0.827236,5101.57,,3355.37,,,,,,,,,,,,,,,,,step2062.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.72.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 72 -nrq 0 >> output.zyra.dsbench/step2062.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.72.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step2063,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,72,#NAME?,0,#NAME?,48,#NAME?,1,#NAME?,ZYRA_SCATTER,data,20167064,20161774,4032883,40280893,10000,,,,,,10000,53367.75,5,100000,72,debra,new,none,,8,1,,22.9102,0.817631,4496.67,,3367.75,,,,,,,,,,,,,,,,,step2063.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.72.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 72 -nrq 0 >> output.zyra.dsbench/step2063.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.72.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step2064,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,72,#NAME?,0,#NAME?,48,#NAME?,2,#NAME?,ZYRA_SCATTER,data,20801378,20797884,4159926,41549098,10000,,,,,,10000,53355.62,5,100000,72,debra,new,none,,8,1,,23.2489,0.819363,4346.67,,3355.62,,,,,,,,,,,,,,,,,step2064.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.72.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 72 -nrq 0 >> output.zyra.dsbench/step2064.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.72.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step2065,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,71,#NAME?,1,#NAME?,48,#NAME?,0,#NAME?,ZYRA_SCATTER,data,18931342,18932674,3786401,37830254,10000,,,,,,10000,53885.83,5,100000,71,debra,new,none,,8,1,,22.314,0.664171,4744.09,,3885.83,,,,,,,,,,,,,,,,,step2065.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 71 -nrq 1 >> output.zyra.dsbench/step2065.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step2066,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,71,#NAME?,1,#NAME?,48,#NAME?,1,#NAME?,ZYRA_SCATTER,data,17068148,17062370,3413051,34088372,10000,,,,,,10000,54113.59,5,100000,71,debra,new,none,,8,1,,21.7868,0.659453,5307.03,,4113.59,,,,,,,,,,,,,,,,,step2066.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 71 -nrq 1 >> output.zyra.dsbench/step2066.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step2067,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,71,#NAME?,1,#NAME?,48,#NAME?,2,#NAME?,ZYRA_SCATTER,data,19202074,19208663,3841073,38368401,10000,,,,,,10000,53941.88,5,100000,71,debra,new,none,,8,1,,22.2706,0.66491,4680.13,,3941.88,,,,,,,,,,,,,,,,,step2067.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 71 -nrq 1 >> output.zyra.dsbench/step2067.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step2068,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,90,#NAME?,0,#NAME?,48,#NAME?,0,#NAME?,ZYRA_SCATTER,data,19106436,19106734,3821317,38166139,10000,,,,,,10000,53336.65,5,100000,90,debra,new,none,,8,1,,23.8103,1.25183,6001.56,,3336.65,,,,,,,,,,,,,,,,,step2068.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.90.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 90 -nrq 0 >> output.zyra.dsbench/step2068.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.90.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step2069,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,90,#NAME?,0,#NAME?,48,#NAME?,1,#NAME?,ZYRA_SCATTER,data,18817095,18818137,3763523,37592514,10000,,,,,,10000,53314.06,5,100000,90,debra,new,none,,8,1,,23.2731,1.25468,6100.16,,3314.06,,,,,,,,,,,,,,,,,step2069.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.90.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 90 -nrq 0 >> output.zyra.dsbench/step2069.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.90.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step206,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,1,#NAME?,0,#NAME?,48,#NAME?,1,#NAME?,ZYRA_CLUSTER,data,885856,887176,177303,1768699,10000,,,,,,10000,53305.63,5,100000,1,debra,new,none,,8,1,,26.5229,0.0969313,1956.36,,3305.63,,,,,,,,,,,,,,,,,step206.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.1.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 1 -nrq 0 >> output.zyra.dsbench/step206.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.1.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step2070,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,90,#NAME?,0,#NAME?,48,#NAME?,2,#NAME?,ZYRA_SCATTER,data,18951048,18958644,3790969,37869221,10000,,,,,,10000,53467.45,5,100000,90,debra,new,none,,8,1,,23.335,1.30192,6048.74,,3467.45,,,,,,,,,,,,,,,,,step2070.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.90.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 90 -nrq 0 >> output.zyra.dsbench/step2070.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.90.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step1106,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,10000,#NAME?,0,#NAME?,0,#NAME?,0,#NAME?,256,#NAME?,108,#NAME?,0,#NAME?,48,#NAME?,1,#NAME?,ZYRA_CLUSTER,data,,,0,104889663,10000,,,,,,10000,2664.9,0,10000,108,debra,new,none,,8,1,,5.17801,0.839904,2475.3,,2664.9,,,,,,,,,,,,,,,,,step1106.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 108 -nrq 0 >> output.zyra.dsbench/step1106.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step2071,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,89,#NAME?,1,#NAME?,48,#NAME?,0,#NAME?,ZYRA_SCATTER,data,17993823,17993246,3598706,35939241,10000,,,,,,10000,53953.6,5,100000,89,debra,new,none,,8,1,,22.3423,0.937727,6343.58,,3953.6,,,,,,,,,,,,,,,,,step2071.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 89 -nrq 1 >> output.zyra.dsbench/step2071.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step2072,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,89,#NAME?,1,#NAME?,48,#NAME?,1,#NAME?,ZYRA_SCATTER,data,17985394,17979943,3596533,35937100,10000,,,,,,10000,53616.4,5,100000,89,debra,new,none,,8,1,,22.1718,0.953093,6376.9,,3616.4,,,,,,,,,,,,,,,,,step2072.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 89 -nrq 1 >> output.zyra.dsbench/step2072.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step2073,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,89,#NAME?,1,#NAME?,48,#NAME?,2,#NAME?,ZYRA_SCATTER,data,17988359,17980147,3596850,35929335,10000,,,,,,10000,53767.44,5,100000,89,debra,new,none,,8,1,,22.5775,0.951322,6339.64,,3767.44,,,,,,,,,,,,,,,,,step2073.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 89 -nrq 1 >> output.zyra.dsbench/step2073.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step2074,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,108,#NAME?,0,#NAME?,48,#NAME?,0,#NAME?,ZYRA_SCATTER,data,20659376,20658520,4131789,41269384,10000,,,,,,10000,53334.21,5,100000,108,debra,new,none,,8,1,,23.1476,1.30549,6684.01,,3334.21,,,,,,,,,,,,,,,,,step2074.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 108 -nrq 0 >> output.zyra.dsbench/step2074.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step2075,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,108,#NAME?,0,#NAME?,48,#NAME?,1,#NAME?,ZYRA_SCATTER,data,22621289,22611940,4523322,45168644,10000,,,,,,10000,53273.65,5,100000,108,debra,new,none,,8,1,,22.9477,1.25274,6076.09,,3273.65,,,,,,,,,,,,,,,,,step2075.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 108 -nrq 0 >> output.zyra.dsbench/step2075.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step2076,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,108,#NAME?,0,#NAME?,48,#NAME?,2,#NAME?,ZYRA_SCATTER,data,20936015,20937068,4187308,41827805,10000,,,,,,10000,53275.16,5,100000,108,debra,new,none,,8,1,,22.7639,1.2859,6605.27,,3275.16,,,,,,,,,,,,,,,,,step2076.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 108 -nrq 0 >> output.zyra.dsbench/step2076.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step2077,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,107,#NAME?,1,#NAME?,48,#NAME?,0,#NAME?,ZYRA_SCATTER,data,19953878,19944320,3989819,39850449,10000,,,,,,10000,53834.99,5,100000,107,debra,new,none,,8,1,,22.0548,0.88205,6886.29,,3834.99,,,,,,,,,,,,,,,,,step2077.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 107 -nrq 1 >> output.zyra.dsbench/step2077.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step2078,zyra,dsbench_tl2,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,107,#NAME?,1,#NAME?,48,#NAME?,1,#NAME?,ZYRA_SCATTER,data,19098843,19097942,3819678,38156384,10000,,,,,,10000,54006.58,5,100000,107,debra,new,none,,8,1,,22.0113,0.897244,7222.43,,4006.58,,,,,,,,,,,,,,,,,step2078.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_tl2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 107 -nrq 1 >> output.zyra.dsbench/step2078.zyra.dsbench_tl2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_SCATTER.data 2>>output.zyra.dsbench/stderr.out,zyra
