step,dummy,alg,-t,t,-mr,mr,-ma,ma,-mp,mp,-p,-k,k,-i,i,-d,d,-rq,rq,-rqsize,rqsize,-nwork,nwork,-nrq,nrq,-seqwidth,seqwidth,-trial,trial,-data,total insert succ,total erase succ,throughput,incl. queries,elapsed milliseconds,tree,footprint after prefilling,footprint at the end,footprint peak in prefill,footprint peak overall,MILLIS_TO_RUN,INS,DEL,MAXKEY,WORK_THREADS,RECLAIM_TYPE,ALLOC_TYPE,POOL_TYPE,WIDTH_SEQ,THREAD_BINDING,PREFILL,PAPI_L1_DCM,PAPI_L2_TCM,PAPI_L3_TCM,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_TOT_ISR,allocated~5,deallocated~2,recycled~2,pool~2,reclaim~2,obj1type,obj1size,obj1allocated,obj2type,obj2size,obj2allocated,filename,cmd,machine
step1032,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,4,-nrq,0,-seqwidth,48,-trial,5,data,,,0,5073288,1000,,,,,,1000,0,0,100000,4,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1032.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.4.-nrq.0.-seqwidth.48.-trial.5.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 4 -nrq 0",tapuz40
step1033,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,3,-nrq,1,-seqwidth,48,-trial,0,data,,,0,4007601,1000,,,,,,1000,0,0,100000,3,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1033.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.3.-nrq.1.-seqwidth.48.-trial.0.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 3 -nrq 1",tapuz40
step1034,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,3,-nrq,1,-seqwidth,48,-trial,1,data,,,0,3976491,1000,,,,,,1000,0,0,100000,3,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1034.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.3.-nrq.1.-seqwidth.48.-trial.1.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 3 -nrq 1",tapuz40
step1035,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,3,-nrq,1,-seqwidth,48,-trial,2,data,,,0,3930803,1000,,,,,,1000,0,0,100000,3,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1035.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.3.-nrq.1.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 3 -nrq 1",tapuz40
step1036,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,3,-nrq,1,-seqwidth,48,-trial,3,data,,,0,3851185,1000,,,,,,1000,0,0,100000,3,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1036.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.3.-nrq.1.-seqwidth.48.-trial.3.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 3 -nrq 1",tapuz40
step1037,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,3,-nrq,1,-seqwidth,48,-trial,4,data,,,0,3929553,1000,,,,,,1000,0,0,100000,3,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1037.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.3.-nrq.1.-seqwidth.48.-trial.4.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 3 -nrq 1",tapuz40
step1038,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,3,-nrq,1,-seqwidth,48,-trial,5,data,,,0,4029902,1000,,,,,,1000,0,0,100000,3,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1038.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.3.-nrq.1.-seqwidth.48.-trial.5.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 3 -nrq 1",tapuz40
step1039,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,8,-nrq,0,-seqwidth,48,-trial,0,data,,,0,11023651,1000,,,,,,1000,0,0,100000,8,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1039.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.8.-nrq.0.-seqwidth.48.-trial.0.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 8 -nrq 0",tapuz40
step103,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,40,-nrq,0,-seqwidth,48,-trial,0,data,,,0,30393216,1000,,,,,,1000,0,0,100000,40,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step103.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.40.-nrq.0.-seqwidth.48.-trial.0.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 40 -nrq 0",tapuz40
step1040,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,8,-nrq,0,-seqwidth,48,-trial,1,data,,,0,11018313,1000,,,,,,1000,0,0,100000,8,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1040.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.8.-nrq.0.-seqwidth.48.-trial.1.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 8 -nrq 0",tapuz40
step1041,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,8,-nrq,0,-seqwidth,48,-trial,2,data,,,0,10709623,1000,,,,,,1000,0,0,100000,8,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1041.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.8.-nrq.0.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 8 -nrq 0",tapuz40
step1042,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,8,-nrq,0,-seqwidth,48,-trial,3,data,,,0,10974984,1000,,,,,,1000,0,0,100000,8,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1042.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.8.-nrq.0.-seqwidth.48.-trial.3.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 8 -nrq 0",tapuz40
step1043,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,8,-nrq,0,-seqwidth,48,-trial,4,data,,,0,10638144,1000,,,,,,1000,0,0,100000,8,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1043.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.8.-nrq.0.-seqwidth.48.-trial.4.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 8 -nrq 0",tapuz40
step1044,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,8,-nrq,0,-seqwidth,48,-trial,5,data,,,0,10867406,1000,,,,,,1000,0,0,100000,8,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1044.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.8.-nrq.0.-seqwidth.48.-trial.5.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 8 -nrq 0",tapuz40
step1045,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,0,data,,,0,9304950,1000,,,,,,1000,0,0,100000,7,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1045.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.0.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 7 -nrq 1",tapuz40
step1046,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,1,data,,,0,9578240,1000,,,,,,1000,0,0,100000,7,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1046.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.1.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 7 -nrq 1",tapuz40
step1047,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,2,data,,,0,9573003,1000,,,,,,1000,0,0,100000,7,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1047.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 7 -nrq 1",tapuz40
step1048,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,3,data,,,0,9594960,1000,,,,,,1000,0,0,100000,7,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1048.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.3.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 7 -nrq 1",tapuz40
step1049,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,4,data,,,0,9529675,1000,,,,,,1000,0,0,100000,7,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1049.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.4.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 7 -nrq 1",tapuz40
step104,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,40,-nrq,0,-seqwidth,48,-trial,1,data,,,0,30091011,1000,,,,,,1000,0,0,100000,40,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step104.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.40.-nrq.0.-seqwidth.48.-trial.1.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 40 -nrq 0",tapuz40
step1050,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,5,data,,,0,9573021,1000,,,,,,1000,0,0,100000,7,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1050.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.5.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 7 -nrq 1",tapuz40
step1051,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,12,-nrq,0,-seqwidth,48,-trial,0,data,,,0,15377686,1000,,,,,,1000,0,0,100000,12,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1051.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.12.-nrq.0.-seqwidth.48.-trial.0.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 12 -nrq 0",tapuz40
step1052,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,12,-nrq,0,-seqwidth,48,-trial,1,data,,,0,15622895,1000,,,,,,1000,0,0,100000,12,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1052.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.12.-nrq.0.-seqwidth.48.-trial.1.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 12 -nrq 0",tapuz40
step1053,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,12,-nrq,0,-seqwidth,48,-trial,2,data,,,0,15430209,1000,,,,,,1000,0,0,100000,12,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1053.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.12.-nrq.0.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 12 -nrq 0",tapuz40
step1054,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,12,-nrq,0,-seqwidth,48,-trial,3,data,,,0,15558456,1000,,,,,,1000,0,0,100000,12,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1054.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.12.-nrq.0.-seqwidth.48.-trial.3.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 12 -nrq 0",tapuz40
step1055,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,12,-nrq,0,-seqwidth,48,-trial,4,data,,,0,15390271,1000,,,,,,1000,0,0,100000,12,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1055.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.12.-nrq.0.-seqwidth.48.-trial.4.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 12 -nrq 0",tapuz40
step1056,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,12,-nrq,0,-seqwidth,48,-trial,5,data,,,0,15360930,1000,,,,,,1000,0,0,100000,12,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1056.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.12.-nrq.0.-seqwidth.48.-trial.5.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 12 -nrq 0",tapuz40
step1057,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,11,-nrq,1,-seqwidth,48,-trial,0,data,,,0,14504155,1000,,,,,,1000,0,0,100000,11,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1057.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.11.-nrq.1.-seqwidth.48.-trial.0.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 11 -nrq 1",tapuz40
step1058,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,11,-nrq,1,-seqwidth,48,-trial,1,data,,,0,14333483,1000,,,,,,1000,0,0,100000,11,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1058.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.11.-nrq.1.-seqwidth.48.-trial.1.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 11 -nrq 1",tapuz40
step1059,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,11,-nrq,1,-seqwidth,48,-trial,2,data,,,0,14308188,1000,,,,,,1000,0,0,100000,11,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1059.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.11.-nrq.1.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 11 -nrq 1",tapuz40
step105,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,40,-nrq,0,-seqwidth,48,-trial,2,data,,,0,29256508,1000,,,,,,1000,0,0,100000,40,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step105.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.40.-nrq.0.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 40 -nrq 0",tapuz40
step1060,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,11,-nrq,1,-seqwidth,48,-trial,3,data,,,0,14395000,1000,,,,,,1000,0,0,100000,11,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1060.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.11.-nrq.1.-seqwidth.48.-trial.3.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 11 -nrq 1",tapuz40
step1061,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,11,-nrq,1,-seqwidth,48,-trial,4,data,,,0,14518530,1000,,,,,,1000,0,0,100000,11,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1061.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.11.-nrq.1.-seqwidth.48.-trial.4.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 11 -nrq 1",tapuz40
step1062,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,11,-nrq,1,-seqwidth,48,-trial,5,data,,,0,14717156,1000,,,,,,1000,0,0,100000,11,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1062.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.11.-nrq.1.-seqwidth.48.-trial.5.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 11 -nrq 1",tapuz40
step1063,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,16,-nrq,0,-seqwidth,48,-trial,0,data,,,0,18182174,1000,,,,,,1000,0,0,100000,16,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1063.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.16.-nrq.0.-seqwidth.48.-trial.0.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 16 -nrq 0",tapuz40
step1064,tapuz40,dsbench_hytm2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,16,-nrq,0,-seqwidth,48,-trial,1,data,,,0,17232073,1000,,,,,,1000,0,0,100000,16,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step1064.tapuz40.dsbench_hytm2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.16.-nrq.0.-seqwidth.48.-trial.1.data","   ./tapuz40.dsbench_hytm2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 16 -nrq 0",tapuz40
